Date,location,lender_type,buyer_type,buyer_subtype,measure_type,number,value
2020-06-01,VIC,all,all,first home buyer,total_exc_refi,3208.0,1379100000.0
2020-06-01,VIC,all,investor,all,construction,404.0,186100000.0
2020-06-01,VIC,all,investor,all,ext_refi,3600.0,1779600000.0
2020-06-01,VIC,all,investor,all,int_refi,2070.0,949000000.0
2020-06-01,VIC,all,investor,all,purchase_existing,2040.0,1024599999.9999999
2020-06-01,VIC,all,investor,all,purchase_land,408.0,105800000.0
2020-06-01,VIC,all,investor,all,purchase_new,328.0,155400000.0
2020-06-01,VIC,all,investor,all,renovations,194.0,37900000.0
2020-06-01,VIC,all,investor,all,total_exc_refi,3374.0,1509800000.0
2020-06-01,VIC,all,investor,first home buyer,total_exc_refi,144.0,64099999.99999999
2020-06-01,VIC,all,owner occupier,all,construction,1336.0,634100000.0
2020-06-01,VIC,all,owner occupier,all,ext_refi,7243.0,3381300000.0
2020-06-01,VIC,all,owner occupier,all,int_refi,3614.0,1432100000.0
2020-06-01,VIC,all,owner occupier,all,purchase_existing,4892.0,2557300000.0
2020-06-01,VIC,all,owner occupier,all,purchase_land,1293.0,366200000.0
2020-06-01,VIC,all,owner occupier,all,purchase_new,778.0,380100000.0
2020-06-01,VIC,all,owner occupier,all,renovations,347.0,67000000.0
2020-06-01,VIC,all,owner occupier,all,total_exc_refi,8646.0,4004800000.0
2020-06-01,VIC,all,owner occupier,first home buyer,total_exc_refi,3064.0,1315000000.0
2020-06-01,WA,all,all,first home buyer,total_exc_refi,1219.0,423800000.0
2020-06-01,WA,all,investor,all,construction,38.0,15800000.0
2020-06-01,WA,all,investor,all,ext_refi,605.0,245600000.0
2020-06-01,WA,all,investor,all,int_refi,723.0,253500000.0
2020-06-01,WA,all,investor,all,purchase_existing,436.0,173700000.0
2020-06-01,WA,all,investor,all,purchase_land,32.0,8100000.0
2020-06-01,WA,all,investor,all,purchase_new,20.0,8000000.0
2020-06-01,WA,all,investor,all,renovations,53.0,6400000.0
2020-06-01,WA,all,investor,all,total_exc_refi,579.0,212100000.0
2020-06-01,WA,all,investor,first home buyer,total_exc_refi,20.0,7000000.0
2020-06-01,WA,all,owner occupier,all,construction,562.0,233100000.0
2020-06-01,WA,all,owner occupier,all,ext_refi,1618.0,645700000.0
2020-06-01,WA,all,owner occupier,all,int_refi,1144.0,382400000.0
2020-06-01,WA,all,owner occupier,all,purchase_existing,1816.0,694300000.0
2020-06-01,WA,all,owner occupier,all,purchase_land,227.0,69100000.0
2020-06-01,WA,all,owner occupier,all,purchase_new,164.0,60700000.0
2020-06-01,WA,all,owner occupier,all,renovations,93.0,9000000.0
2020-06-01,WA,all,owner occupier,all,total_exc_refi,2862.0,1066300000.0
2020-06-01,WA,all,owner occupier,first home buyer,total_exc_refi,1199.0,416800000.0
2020-07-01,ACT,all,all,first home buyer,total_exc_refi,258.0,113600000.0
2020-07-01,ACT,all,investor,all,construction,0.0,0.0
2020-07-01,ACT,all,investor,all,ext_refi,194.0,82200000.0
2020-07-01,ACT,all,investor,all,int_refi,103.0,47300000.0
2020-07-01,ACT,all,investor,all,purchase_existing,133.0,70200000.0
2020-07-01,ACT,all,investor,all,purchase_land,0.0,0.0
2020-07-01,ACT,all,investor,all,purchase_new,0.0,0.0
2020-07-01,ACT,all,investor,all,renovations,0.0,0.0
2020-07-01,ACT,all,investor,all,total_exc_refi,201.0,91100000.0
2020-07-01,ACT,all,investor,first home buyer,total_exc_refi,13.0,4400000.0
2020-07-01,ACT,all,owner occupier,all,construction,57.0,29100000.0
2020-07-01,ACT,all,owner occupier,all,ext_refi,390.0,169000000.0
2020-07-01,ACT,all,owner occupier,all,int_refi,280.0,113600000.0
2020-07-01,ACT,all,owner occupier,all,purchase_existing,528.0,258600000.00000003
2020-07-01,ACT,all,owner occupier,all,purchase_land,45.0,16900000.0
2020-07-01,ACT,all,owner occupier,all,purchase_new,101.0,44600000.0
2020-07-01,ACT,all,owner occupier,all,renovations,41.0,8700000.0
2020-07-01,ACT,all,owner occupier,all,total_exc_refi,772.0,357800000.0
2020-07-01,ACT,all,owner occupier,first home buyer,total_exc_refi,245.0,109200000.0
2020-07-01,AUS,all,all,all,total_exc_refi,0.0,19879100000.0
2020-07-01,AUS,all,all,first home buyer,total_exc_refi,11711.0,4792200000.0
2020-07-01,AUS,all,investor,all,construction,995.0,479100000.0
2020-07-01,AUS,all,investor,all,ext_refi,8573.0,4184600000.0000005
2020-07-01,AUS,all,investor,all,int_refi,6130.0,2786500000.0
2020-07-01,AUS,all,investor,all,purchase_existing,7591.0,3732200000.0
2020-07-01,AUS,all,investor,all,purchase_land,820.0,233700000.0
2020-07-01,AUS,all,investor,all,purchase_new,700.0,357600000.0
2020-07-01,AUS,all,investor,all,renovations,551.0,96900000.0
2020-07-01,AUS,all,investor,all,total_exc_refi,10657.0,4899400000.0
2020-07-01,AUS,all,investor,first home buyer,total_exc_refi,531.0,245100000.0
2020-07-01,AUS,all,non-resident,all,total,303.0,205100000.0
2020-07-01,AUS,all,owner occupier,all,construction,4307.0,1939600000.0
2020-07-01,AUS,all,owner occupier,all,ext_refi,15900.0,7304200000.0
2020-07-01,AUS,all,owner occupier,all,int_refi,12248.0,4816900000.0
2020-07-01,AUS,all,owner occupier,all,purchase_existing,21618.0,10557000000.0
2020-07-01,AUS,all,owner occupier,all,purchase_land,4104.0,1098600000.0
2020-07-01,AUS,all,owner occupier,all,purchase_new,2303.0,1135800000.0
2020-07-01,AUS,all,owner occupier,all,renovations,1485.0,248700000.0
2020-07-01,AUS,all,owner occupier,all,total_exc_refi,33817.0,14979700000.0
2020-07-01,AUS,all,owner occupier,first home buyer,total_exc_refi,11180.0,4547100000.0
2020-07-01,AUS,major banks,all,all,total_exc_refi,0.0,13936700000.0
2020-07-01,AUS,major banks,investor,all,total_exc_refi,0.0,3559200000.0
2020-07-01,AUS,major banks,owner occupier,all,total_exc_refi,0.0,10377500000.0
2020-07-01,AUS,non-adis,all,all,total_exc_refi,0.0,746000000.0
2020-07-01,AUS,non-adis,investor,all,total_exc_refi,0.0,198400000.0
2020-07-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,547600000.0
2020-07-01,AUS,other adis,all,all,total_exc_refi,0.0,5196400000.0
2020-07-01,AUS,other adis,investor,all,total_exc_refi,0.0,1141800000.0
2020-07-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,4054600000.0
2020-07-01,NSW,all,all,first home buyer,total_exc_refi,3003.0,1482100000.0
2020-07-01,NSW,all,investor,all,construction,291.0,164800000.0
2020-07-01,NSW,all,investor,all,ext_refi,2841.0,1682700000.0
2020-07-01,NSW,all,investor,all,int_refi,2102.0,1187800000.0
2020-07-01,NSW,all,investor,all,purchase_existing,2795.0,1673000000.0
2020-07-01,NSW,all,investor,all,purchase_land,214.0,72600000.0
2020-07-01,NSW,all,investor,all,purchase_new,303.0,181700000.0
2020-07-01,NSW,all,investor,all,renovations,182.0,44600000.0
2020-07-01,NSW,all,investor,all,total_exc_refi,3785.0,2136699999.9999998
2020-07-01,NSW,all,investor,first home buyer,total_exc_refi,191.0,106100000.0
2020-07-01,NSW,all,owner occupier,all,construction,935.0,470900000.0
2020-07-01,NSW,all,owner occupier,all,ext_refi,4984.0,2747100000.0
2020-07-01,NSW,all,owner occupier,all,int_refi,3778.0,1754400000.0
2020-07-01,NSW,all,owner occupier,all,purchase_existing,6295.0,3798200000.0
2020-07-01,NSW,all,owner occupier,all,purchase_land,881.0,291900000.0
2020-07-01,NSW,all,owner occupier,all,purchase_new,797.0,473800000.0
2020-07-01,NSW,all,owner occupier,all,renovations,467.0,82300000.0
2020-07-01,NSW,all,owner occupier,all,total_exc_refi,9375.0,5117100000.0
2020-07-01,NSW,all,owner occupier,first home buyer,total_exc_refi,2812.0,1376000000.0
2020-07-01,NT,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-07-01,NT,all,investor,all,construction,0.0,0.0
2020-07-01,NT,all,investor,all,ext_refi,25.0,7500000.0
2020-07-01,NT,all,investor,all,int_refi,55.0,17500000.0
2020-07-01,NT,all,investor,all,purchase_existing,28.0,8000000.0
2020-07-01,NT,all,investor,all,purchase_land,0.0,0.0
2020-07-01,NT,all,investor,all,purchase_new,0.0,0.0
2020-07-01,NT,all,investor,all,renovations,0.0,0.0
2020-07-01,NT,all,investor,all,total_exc_refi,32.0,8800000.0
2020-07-01,NT,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-07-01,NT,all,owner occupier,all,construction,39.0,17600000.0
2020-07-01,NT,all,owner occupier,all,ext_refi,59.0,19400000.0
2020-07-01,NT,all,owner occupier,all,int_refi,64.0,20500000.0
2020-07-01,NT,all,owner occupier,all,purchase_existing,152.0,55500000.0
2020-07-01,NT,all,owner occupier,all,purchase_land,10.0,2000000.0
2020-07-01,NT,all,owner occupier,all,purchase_new,10.0,2500000.0
2020-07-01,NT,all,owner occupier,all,renovations,7.0,1100000.0
2020-07-01,NT,all,owner occupier,all,total_exc_refi,218.0,78700000.0
2020-07-01,NT,all,owner occupier,first home buyer,total_exc_refi,104.0,38500000.0
2020-07-01,QLD,all,all,first home buyer,total_exc_refi,2342.0,850000000.0
2020-07-01,QLD,all,investor,all,construction,150.0,66400000.00000001
2020-07-01,QLD,all,investor,all,ext_refi,1557.0,622900000.0
2020-07-01,QLD,all,investor,all,int_refi,1227.0,432200000.0
2020-07-01,QLD,all,investor,all,purchase_existing,1339.0,526200000.00000006
2020-07-01,QLD,all,investor,all,purchase_land,111.0,30000000.0
2020-07-01,QLD,all,investor,all,purchase_new,94.0,40900000.0
2020-07-01,QLD,all,investor,all,renovations,87.0,9100000.0
2020-07-01,QLD,all,investor,all,total_exc_refi,1781.0,672700000.0
2020-07-01,QLD,all,investor,first home buyer,total_exc_refi,96.0,37400000.0
2020-07-01,QLD,all,owner occupier,all,construction,793.0,351300000.0
2020-07-01,QLD,all,owner occupier,all,ext_refi,2466.0,974500000.0
2020-07-01,QLD,all,owner occupier,all,int_refi,2272.0,767900000.0
2020-07-01,QLD,all,owner occupier,all,purchase_existing,4901.0,2005800000.0
2020-07-01,QLD,all,owner occupier,all,purchase_land,778.0,197300000.0
2020-07-01,QLD,all,owner occupier,all,purchase_new,291.0,122500000.0
2020-07-01,QLD,all,owner occupier,all,renovations,332.0,51400000.0
2020-07-01,QLD,all,owner occupier,all,total_exc_refi,7095.0,2728300000.0
2020-07-01,QLD,all,owner occupier,first home buyer,total_exc_refi,2246.0,812700000.0
2020-07-01,SA,all,all,first home buyer,total_exc_refi,652.0,208000000.0
2020-07-01,SA,all,investor,all,construction,60.0,23200000.0
2020-07-01,SA,all,investor,all,ext_refi,514.0,169300000.0
2020-07-01,SA,all,investor,all,int_refi,307.0,102300000.0
2020-07-01,SA,all,investor,all,purchase_existing,536.0,177200000.0
2020-07-01,SA,all,investor,all,purchase_land,45.0,9000000.0
2020-07-01,SA,all,investor,all,purchase_new,34.0,11800000.0
2020-07-01,SA,all,investor,all,renovations,41.0,3900000.0
2020-07-01,SA,all,investor,all,total_exc_refi,716.0,225200000.0
2020-07-01,SA,all,investor,first home buyer,total_exc_refi,30.0,11100000.0
2020-07-01,SA,all,owner occupier,all,construction,343.0,132500000.0
2020-07-01,SA,all,owner occupier,all,ext_refi,1171.0,405500000.0
2020-07-01,SA,all,owner occupier,all,int_refi,771.0,222900000.0
2020-07-01,SA,all,owner occupier,all,purchase_existing,1632.0,593700000.0
2020-07-01,SA,all,owner occupier,all,purchase_land,328.0,64500000.0
2020-07-01,SA,all,owner occupier,all,purchase_new,146.0,58300000.0
2020-07-01,SA,all,owner occupier,all,renovations,126.0,16399999.999999998
2020-07-01,SA,all,owner occupier,all,total_exc_refi,2575.0,865400000.0
2020-07-01,SA,all,owner occupier,first home buyer,total_exc_refi,622.0,196900000.0
2020-07-01,TAS,all,all,first home buyer,total_exc_refi,0.0,0.0
2020-07-01,TAS,all,investor,all,construction,12.0,4000000.0
2020-07-01,TAS,all,investor,all,ext_refi,104.0,33700000.0
2020-07-01,TAS,all,investor,all,int_refi,77.0,23100000.0
2020-07-01,TAS,all,investor,all,purchase_existing,173.0,57900000.0
2020-07-01,TAS,all,investor,all,purchase_land,13.0,2700000.0
2020-07-01,TAS,all,investor,all,purchase_new,8.0,2200000.0
2020-07-01,TAS,all,investor,all,renovations,16.0,1900000.0
2020-07-01,TAS,all,investor,all,total_exc_refi,222.0,68600000.0
2020-07-01,TAS,all,investor,first home buyer,total_exc_refi,0.0,0.0
2020-07-01,TAS,all,owner occupier,all,construction,62.0,27100000.0
2020-07-01,TAS,all,owner occupier,all,ext_refi,304.0,90700000.0
2020-07-01,TAS,all,owner occupier,all,int_refi,299.0,82600000.0
2020-07-01,TAS,all,owner occupier,all,purchase_existing,483.0,161700000.0
2020-07-01,TAS,all,owner occupier,all,purchase_land,162.0,26300000.0
2020-07-01,TAS,all,owner occupier,all,purchase_new,30.0,10700000.0
2020-07-01,TAS,all,owner occupier,all,renovations,49.0,5900000.0
2020-07-01,TAS,all,owner occupier,all,total_exc_refi,786.0,231800000.0
2020-07-01,TAS,all,owner occupier,first home buyer,total_exc_refi,210.0,59300000.0
2020-07-01,VIC,all,all,first home buyer,total_exc_refi,3652.0,1547800000.0
2020-07-01,VIC,all,investor,all,construction,429.0,199500000.0
2020-07-01,VIC,all,investor,all,ext_refi,2804.0,1362100000.0
2020-07-01,VIC,all,investor,all,int_refi,1724.0,807600000.0
2020-07-01,VIC,all,investor,all,purchase_existing,2093.0,1038099999.9999999
2020-07-01,VIC,all,investor,all,purchase_land,356.0,95800000.0
2020-07-01,VIC,all,investor,all,purchase_new,212.0,103700000.0
2020-07-01,VIC,all,investor,all,renovations,146.0,26700000.0
2020-07-01,VIC,all,investor,all,total_exc_refi,3236.0,1463900000.0
2020-07-01,VIC,all,investor,first home buyer,total_exc_refi,145.0,71200000.0
2020-07-01,VIC,all,owner occupier,all,construction,1510.0,676800000.0
2020-07-01,VIC,all,owner occupier,all,ext_refi,5284.0,2428300000.0
2020-07-01,VIC,all,owner occupier,all,int_refi,3654.0,1471900000.0
2020-07-01,VIC,all,owner occupier,all,purchase_existing,5454.0,2836800000.0
2020-07-01,VIC,all,owner occupier,all,purchase_land,1464.0,382000000.0
2020-07-01,VIC,all,owner occupier,all,purchase_new,764.0,363400000.0
2020-07-01,VIC,all,owner occupier,all,renovations,340.0,69800000.0
2020-07-01,VIC,all,owner occupier,all,total_exc_refi,9532.0,4328700000.0
2020-07-01,VIC,all,owner occupier,first home buyer,total_exc_refi,3507.0,1476600000.0
2020-07-01,WA,all,all,first home buyer,total_exc_refi,1484.0,490600000.0
2020-07-01,WA,all,investor,all,construction,34.0,13800000.0
2020-07-01,WA,all,investor,all,ext_refi,534.0,224100000.0
2020-07-01,WA,all,investor,all,int_refi,535.0,168700000.0
2020-07-01,WA,all,investor,all,purchase_existing,494.0,181400000.0
2020-07-01,WA,all,investor,all,purchase_land,69.0,20400000.0
2020-07-01,WA,all,investor,all,purchase_new,21.0,7700000.0
2020-07-01,WA,all,investor,all,renovations,66.0,8900000.0
2020-07-01,WA,all,investor,all,total_exc_refi,684.0,232300000.0
2020-07-01,WA,all,investor,first home buyer,total_exc_refi,50.0,12800000.0
2020-07-01,WA,all,owner occupier,all,construction,568.0,234400000.0
2020-07-01,WA,all,owner occupier,all,ext_refi,1242.0,469600000.0
2020-07-01,WA,all,owner occupier,all,int_refi,1130.0,383000000.0
2020-07-01,WA,all,owner occupier,all,purchase_existing,2173.0,846600000.0
2020-07-01,WA,all,owner occupier,all,purchase_land,436.0,117700000.0
2020-07-01,WA,all,owner occupier,all,purchase_new,164.0,60000000.0
2020-07-01,WA,all,owner occupier,all,renovations,123.0,13200000.0
2020-07-01,WA,all,owner occupier,all,total_exc_refi,3464.0,1271900000.0
2020-07-01,WA,all,owner occupier,first home buyer,total_exc_refi,1434.0,477800000.0
2020-08-01,ACT,all,all,first home buyer,total_exc_refi,274.0,122400000.0
2020-08-01,ACT,all,investor,all,construction,0.0,0.0
2020-08-01,ACT,all,investor,all,ext_refi,210.0,93700000.0
2020-08-01,ACT,all,investor,all,int_refi,91.0,37400000.0
2020-08-01,ACT,all,investor,all,purchase_existing,206.0,101600000.0
2020-08-01,ACT,all,investor,all,purchase_land,0.0,0.0
2020-08-01,ACT,all,investor,all,purchase_new,0.0,0.0
2020-08-01,ACT,all,investor,all,renovations,0.0,0.0
2020-08-01,ACT,all,investor,all,total_exc_refi,294.0,133000000.0
2020-08-01,ACT,all,investor,first home buyer,total_exc_refi,12.0,4700000.0
2020-08-01,ACT,all,owner occupier,all,construction,67.0,36300000.0
2020-08-01,ACT,all,owner occupier,all,ext_refi,444.0,202600000.0
2020-08-01,ACT,all,owner occupier,all,int_refi,226.0,91200000.0
2020-08-01,ACT,all,owner occupier,all,purchase_existing,536.0,273200000.0
2020-08-01,ACT,all,owner occupier,all,purchase_land,0.0,0.0
2020-08-01,ACT,all,owner occupier,all,purchase_new,151.0,64900000.00000001
2020-08-01,ACT,all,owner occupier,all,renovations,0.0,0.0
2020-08-01,ACT,all,owner occupier,all,total_exc_refi,860.0,409100000.0
2020-08-01,ACT,all,owner occupier,first home buyer,total_exc_refi,262.0,117600000.0
2020-08-01,AUS,all,all,all,total_exc_refi,0.0,20611500000.0
2020-08-01,AUS,all,all,first home buyer,total_exc_refi,12862.0,5192700000.0
2020-08-01,AUS,all,investor,all,construction,1049.0,476100000.0
2020-08-01,AUS,all,investor,all,ext_refi,8254.0,3999800000.0
2020-08-01,AUS,all,investor,all,int_refi,5383.0,2416900000.0
2020-08-01,AUS,all,investor,all,purchase_existing,7586.0,3738400000.0
2020-08-01,AUS,all,investor,all,purchase_land,810.0,218000000.0
2020-08-01,AUS,all,investor,all,purchase_new,762.0,386800000.0
2020-08-01,AUS,all,investor,all,renovations,488.0,78200000.0
2020-08-01,AUS,all,investor,all,total_exc_refi,10695.0,4897500000.0
2020-08-01,AUS,all,investor,first home buyer,total_exc_refi,531.0,251100000.0
2020-08-01,AUS,all,non-resident,all,total,311.0,204600000.0
2020-08-01,AUS,all,owner occupier,all,construction,4713.0,2044500000.0
2020-08-01,AUS,all,owner occupier,all,ext_refi,15534.0,7165800000.0
2020-08-01,AUS,all,owner occupier,all,int_refi,10125.0,4116899999.9999995
2020-08-01,AUS,all,owner occupier,all,purchase_existing,21960.0,10992600000.0
2020-08-01,AUS,all,owner occupier,all,purchase_land,5113.0,1313100000.0
2020-08-01,AUS,all,owner occupier,all,purchase_new,2398.0,1157800000.0
2020-08-01,AUS,all,owner occupier,all,renovations,1254.0,205900000.0
2020-08-01,AUS,all,owner occupier,all,total_exc_refi,35438.0,15714000000.0
2020-08-01,AUS,all,owner occupier,first home buyer,total_exc_refi,12331.0,4941500000.0
2020-08-01,AUS,major banks,all,all,total_exc_refi,0.0,14575000000.0
2020-08-01,AUS,major banks,investor,all,total_exc_refi,0.0,3547200000.0
2020-08-01,AUS,major banks,owner occupier,all,total_exc_refi,0.0,11027700000.0
2020-08-01,AUS,non-adis,all,all,total_exc_refi,0.0,751400000.0
2020-08-01,AUS,non-adis,investor,all,total_exc_refi,0.0,225100000.0
2020-08-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,526299999.99999994
2020-08-01,AUS,other adis,all,all,total_exc_refi,0.0,5285100000.0
2020-08-01,AUS,other adis,investor,all,total_exc_refi,0.0,1125100000.0
2020-08-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,4160000000.0
2020-08-01,NSW,all,all,first home buyer,total_exc_refi,3071.0,1499300000.0
2020-08-01,NSW,all,investor,all,construction,295.0,143100000.0
2020-08-01,NSW,all,investor,all,ext_refi,2979.0,1721400000.0
2020-08-01,NSW,all,investor,all,int_refi,1821.0,1016600000.0
2020-08-01,NSW,all,investor,all,purchase_existing,2587.0,1592300000.0
2020-08-01,NSW,all,investor,all,purchase_land,211.0,70900000.0
2020-08-01,NSW,all,investor,all,purchase_new,286.0,170700000.0
2020-08-01,NSW,all,investor,all,renovations,149.0,31700000.0
2020-08-01,NSW,all,investor,all,total_exc_refi,3528.0,2008700000.0
2020-08-01,NSW,all,investor,first home buyer,total_exc_refi,210.0,118900000.0
2020-08-01,NSW,all,owner occupier,all,construction,847.0,415000000.0
2020-08-01,NSW,all,owner occupier,all,ext_refi,5023.0,2776200000.0
2020-08-01,NSW,all,owner occupier,all,int_refi,3251.0,1560500000.0
2020-08-01,NSW,all,owner occupier,all,purchase_existing,6193.0,3922500000.0
2020-08-01,NSW,all,owner occupier,all,purchase_land,910.0,295700000.0
2020-08-01,NSW,all,owner occupier,all,purchase_new,699.0,396400000.0
2020-08-01,NSW,all,owner occupier,all,renovations,413.0,72000000.0
2020-08-01,NSW,all,owner occupier,all,total_exc_refi,9062.0,5101600000.0
2020-08-01,NSW,all,owner occupier,first home buyer,total_exc_refi,2861.0,1380400000.0
2020-08-01,NT,all,all,first home buyer,total_exc_refi,107.0,37700000.0
2020-08-01,NT,all,investor,all,construction,0.0,0.0
2020-08-01,NT,all,investor,all,ext_refi,24.0,8300000.000000001
2020-08-01,NT,all,investor,all,int_refi,39.0,12100000.0
2020-08-01,NT,all,investor,all,purchase_existing,35.0,9700000.0
2020-08-01,NT,all,investor,all,purchase_land,0.0,0.0
2020-08-01,NT,all,investor,all,purchase_new,0.0,0.0
2020-08-01,NT,all,investor,all,renovations,0.0,0.0
2020-08-01,NT,all,investor,all,total_exc_refi,39.0,10200000.0
2020-08-01,NT,all,investor,first home buyer,total_exc_refi,5.0,1600000.0
2020-08-01,NT,all,owner occupier,all,construction,34.0,15900000.0
2020-08-01,NT,all,owner occupier,all,ext_refi,33.0,11400000.0
2020-08-01,NT,all,owner occupier,all,int_refi,55.0,15900000.0
2020-08-01,NT,all,owner occupier,all,purchase_existing,134.0,47800000.0
2020-08-01,NT,all,owner occupier,all,purchase_land,0.0,0.0
2020-08-01,NT,all,owner occupier,all,purchase_new,6.0,1100000.0
2020-08-01,NT,all,owner occupier,all,renovations,0.0,0.0
2020-08-01,NT,all,owner occupier,all,total_exc_refi,191.0,67900000.0
2020-08-01,NT,all,owner occupier,first home buyer,total_exc_refi,102.0,36200000.0
2020-08-01,QLD,all,all,first home buyer,total_exc_refi,2636.0,959100000.0
2020-08-01,QLD,all,investor,all,construction,183.0,74100000.0
2020-08-01,QLD,all,investor,all,ext_refi,1449.0,562400000.0
2020-08-01,QLD,all,investor,all,int_refi,1048.0,379200000.0
2020-08-01,QLD,all,investor,all,purchase_existing,1466.0,594700000.0
2020-08-01,QLD,all,investor,all,purchase_land,108.0,25800000.0
2020-08-01,QLD,all,investor,all,purchase_new,107.0,42700000.0
2020-08-01,QLD,all,investor,all,renovations,96.0,11500000.0
2020-08-01,QLD,all,investor,all,total_exc_refi,1960.0,748800000.0
2020-08-01,QLD,all,investor,first home buyer,total_exc_refi,80.0,30900000.0
2020-08-01,QLD,all,owner occupier,all,construction,1033.0,433600000.0
2020-08-01,QLD,all,owner occupier,all,ext_refi,2329.0,912300000.0
2020-08-01,QLD,all,owner occupier,all,int_refi,1980.0,685800000.0
2020-08-01,QLD,all,owner occupier,all,purchase_existing,5112.0,2165600000.0
2020-08-01,QLD,all,owner occupier,all,purchase_land,943.0,225200000.0
2020-08-01,QLD,all,owner occupier,all,purchase_new,337.0,137300000.0
2020-08-01,QLD,all,owner occupier,all,renovations,284.0,38000000.0
2020-08-01,QLD,all,owner occupier,all,total_exc_refi,7709.0,2999700000.0
2020-08-01,QLD,all,owner occupier,first home buyer,total_exc_refi,2556.0,928200000.0
2020-08-01,SA,all,all,first home buyer,total_exc_refi,760.0,249000000.0
2020-08-01,SA,all,investor,all,construction,69.0,25500000.0
2020-08-01,SA,all,investor,all,ext_refi,423.0,141900000.0
2020-08-01,SA,all,investor,all,int_refi,243.0,72700000.0
2020-08-01,SA,all,investor,all,purchase_existing,573.0,191700000.0
2020-08-01,SA,all,investor,all,purchase_land,53.0,11000000.0
2020-08-01,SA,all,investor,all,purchase_new,28.0,9500000.0
2020-08-01,SA,all,investor,all,renovations,32.0,4900000.0
2020-08-01,SA,all,investor,all,total_exc_refi,755.0,242600000.0
2020-08-01,SA,all,investor,first home buyer,total_exc_refi,38.0,12800000.0
2020-08-01,SA,all,owner occupier,all,construction,390.0,151100000.0
2020-08-01,SA,all,owner occupier,all,ext_refi,1113.0,378900000.0
2020-08-01,SA,all,owner occupier,all,int_refi,642.0,174700000.0
2020-08-01,SA,all,owner occupier,all,purchase_existing,1597.0,593300000.0
2020-08-01,SA,all,owner occupier,all,purchase_land,436.0,84100000.0
2020-08-01,SA,all,owner occupier,all,purchase_new,163.0,62400000.0
2020-08-01,SA,all,owner occupier,all,renovations,97.0,16600000.000000002
2020-08-01,SA,all,owner occupier,all,total_exc_refi,2683.0,907400000.0
2020-08-01,SA,all,owner occupier,first home buyer,total_exc_refi,722.0,236200000.0
2020-08-01,TAS,all,all,first home buyer,total_exc_refi,277.0,79900000.0
2020-08-01,TAS,all,investor,all,construction,11.0,4200000.0
2020-08-01,TAS,all,investor,all,ext_refi,99.0,34300000.0
2020-08-01,TAS,all,investor,all,int_refi,89.0,27100000.0
2020-08-01,TAS,all,investor,all,purchase_existing,155.0,50000000.0
2020-08-01,TAS,all,investor,all,purchase_land,12.0,2600000.0
2020-08-01,TAS,all,investor,all,purchase_new,7.0,2000000.0
2020-08-01,TAS,all,investor,all,renovations,9.0,1300000.0
2020-08-01,TAS,all,investor,all,total_exc_refi,194.0,60100000.0
2020-08-01,TAS,all,investor,first home buyer,total_exc_refi,9.0,3200000.0
2020-08-01,TAS,all,owner occupier,all,construction,100.0,38200000.0
2020-08-01,TAS,all,owner occupier,all,ext_refi,289.0,88800000.0
2020-08-01,TAS,all,owner occupier,all,int_refi,278.0,80700000.0
2020-08-01,TAS,all,owner occupier,all,purchase_existing,569.0,193000000.0
2020-08-01,TAS,all,owner occupier,all,purchase_land,237.0,37100000.0
2020-08-01,TAS,all,owner occupier,all,purchase_new,37.0,13600000.0
2020-08-01,TAS,all,owner occupier,all,renovations,42.0,4700000.0
2020-08-01,TAS,all,owner occupier,all,total_exc_refi,985.0,286600000.0
2020-08-01,TAS,all,owner occupier,first home buyer,total_exc_refi,268.0,76700000.0
2020-08-01,VIC,all,all,first home buyer,total_exc_refi,4038.0,1669900000.0
2020-08-01,VIC,all,investor,all,construction,420.0,200100000.0
2020-08-01,VIC,all,investor,all,ext_refi,2605.0,1265300000.0
2020-08-01,VIC,all,investor,all,int_refi,1532.0,698800000.0
2020-08-01,VIC,all,investor,all,purchase_existing,1972.0,979400000.0
2020-08-01,VIC,all,investor,all,purchase_land,340.0,86400000.0
2020-08-01,VIC,all,investor,all,purchase_new,254.0,131000000.0
2020-08-01,VIC,all,investor,all,renovations,132.0,19000000.0
2020-08-01,VIC,all,investor,all,total_exc_refi,3118.0,1415800000.0
2020-08-01,VIC,all,investor,first home buyer,total_exc_refi,126.0,61000000.0
2020-08-01,VIC,all,owner occupier,all,construction,1518.0,669100000.0
2020-08-01,VIC,all,owner occupier,all,ext_refi,5028.0,2308400000.0
2020-08-01,VIC,all,owner occupier,all,int_refi,2811.0,1216100000.0
2020-08-01,VIC,all,owner occupier,all,purchase_existing,5570.0,2907400000.0
2020-08-01,VIC,all,owner occupier,all,purchase_land,1966.0,496700000.0
2020-08-01,VIC,all,owner occupier,all,purchase_new,817.0,414300000.0
2020-08-01,VIC,all,owner occupier,all,renovations,266.0,51400000.0
2020-08-01,VIC,all,owner occupier,all,total_exc_refi,10137.0,4539000000.0
2020-08-01,VIC,all,owner occupier,first home buyer,total_exc_refi,3912.0,1608900000.0
2020-08-01,WA,all,all,first home buyer,total_exc_refi,1699.0,575400000.0
